track,compound,tire_age_bucket,avg_speed_kmh,min_speed_kmh,max_speed_kmh,throttle_percent,braking_percent,coasting_percent,avg_gear,gear_changes
Australian Grand Prix,INTERMEDIATE,old,204.1193079838895,79.112,276.892,0.5777937741700808,0.16135419313434007,0.03188364733588458,5.795903884092936,32.3
Australian Grand Prix,INTERMEDIATE,prime,206.14453822189847,80.011,278.69,0.5823102310231023,0.1658785942492012,0.03152866242038216,5.752934232715008,30.4
Australian Grand Prix,INTERMEDIATE,used,205.17770404878195,79.112,277.791,0.5817910432789484,0.1653321640665866,0.03040639911309303,5.74508326084255,29.45
Australian Grand Prix,MEDIUM,cliff,225.077071632622,87.0,324.0,0.6346433770014556,0.1676923076923077,0.0296411856474258,5.790625,35.0
Australian Grand Prix,MEDIUM,fresh,225.077071632622,87.0,324.0,0.6346433770014556,0.1676923076923077,0.0296411856474258,5.790625,35.0
Australian Grand Prix,MEDIUM,old,225.077071632622,87.0,324.0,0.6346433770014556,0.1676923076923077,0.0296411856474258,5.790625,35.0
Australian Grand Prix,MEDIUM,prime,226.92676609613628,86.0,314.0,0.6463022508038585,0.1521739130434782,0.0258481421647819,5.859304084720121,33.0
Australian Grand Prix,MEDIUM,used,226.96838063880716,82.5,314.5,0.6460991314764899,0.15366144327805664,0.03108974358974355,5.919103218210362,40.0
Australian Grand Prix,SOFT,cliff,222.20099084197884,85.0,330.0,0.6117103235747303,0.1771956856702619,0.0198170731707317,5.768518518518518,38.0
Australian Grand Prix,SOFT,fresh,222.20099084197884,85.0,330.0,0.6117103235747303,0.1771956856702619,0.0198170731707317,5.768518518518518,38.0
Australian Grand Prix,SOFT,old,222.20099084197884,85.0,330.0,0.6117103235747303,0.1771956856702619,0.0198170731707317,5.768518518518518,38.0
Australian Grand Prix,SOFT,prime,223.63515851342453,83.0,327.0,0.6458333333333334,0.1826923076923076,0.0192307692307692,5.940705128205129,34.0
Australian Grand Prix,SOFT,used,223.63515851342453,83.0,327.0,0.6458333333333334,0.1826923076923076,0.0192307692307692,5.940705128205129,34.0
Australian Grand Prix,WET,cliff,195.3125987475752,74.27199999999999,260.796,0.505591054313099,0.17651757188498393,0.017252396166134158,5.663194888178914,35.1
Australian Grand Prix,WET,fresh,192.4703117744142,75.538,261.64,0.4873187935913431,0.18556329113924044,0.03783151815699444,5.485510567707054,29.7
Australian Grand Prix,WET,old,191.6314749036738,74.27199999999999,259.952,0.4924378757131371,0.17776309413105262,0.034782160730055904,5.556897538357146,30.6
Australian Grand Prix,WET,prime,193.53280340298366,75.116,261.64,0.4962871287128713,0.18274760383386573,0.03439490445859872,5.515699831365936,28.8
Australian Grand Prix,WET,used,192.62511926270517,74.27199999999999,260.796,0.49584463915819466,0.1821456044801378,0.0331706172142833,5.508172610910899,27.900000000000002
Austrian Grand Prix,HARD,cliff,218.80652074003677,65.0,302.0,0.6177594516158684,0.19722149823728718,0.042163188493463705,5.6426649432852924,33.0
Austrian Grand Prix,HARD,fresh,218.80652074003677,65.0,302.0,0.6177594516158684,0.19722149823728718,0.042163188493463705,5.6426649432852924,33.0
Austrian Grand Prix,HARD,old,216.2796158662674,62.0,305.0,0.5888879362085226,0.19925581201797693,0.0449021309960516,5.654157224678356,35.0
Austrian Grand Prix,HARD,prime,217.95092686549037,64.0,302.0,0.6072727272727273,0.1923076923076923,0.0487364620938628,5.65,33.0
