race_id,year,round,track,driver,team,race_lap,stint,compound,tire_age,lap_time_sec,is_inlap,is_outlap,circuit_length(km)
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,1.0,1.0,SOFT,4.0,97.284,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,1.0,1.0,SOFT,4.0,98.271,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,1.0,1.0,SOFT,4.0,99.228,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,1.0,1.0,SOFT,4.0,102.168,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,1.0,1.0,SOFT,4.0,103.122,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,1.0,1.0,SOFT,4.0,102.523,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,1.0,1.0,SOFT,4.0,101.679,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,1.0,1.0,SOFT,1.0,105.921,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,1.0,1.0,SOFT,4.0,100.62,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,1.0,1.0,SOFT,1.0,104.801,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,1.0,1.0,SOFT,4.0,105.668,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,1.0,1.0,SOFT,1.0,103.485,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,1.0,1.0,SOFT,1.0,103.888,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,1.0,1.0,SOFT,1.0,106.657,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,1.0,1.0,SOFT,1.0,107.24,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,1.0,1.0,SOFT,1.0,108.536,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,1.0,1.0,SOFT,1.0,104.349,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,1.0,1.0,SOFT,4.0,100.053,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,1.0,1.0,SOFT,1.0,110.214,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,2.0,1.0,SOFT,5.0,96.296,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,2.0,1.0,SOFT,5.0,96.862,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,2.0,1.0,SOFT,5.0,96.635,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,2.0,1.0,SOFT,5.0,96.541,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,2.0,1.0,SOFT,5.0,97.236,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,2.0,1.0,SOFT,5.0,98.02,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,2.0,1.0,SOFT,5.0,98.01,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,2.0,1.0,SOFT,5.0,98.382,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,2.0,1.0,SOFT,5.0,98.273,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,2.0,1.0,SOFT,2.0,98.689,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,2.0,1.0,SOFT,2.0,98.826,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,2.0,1.0,SOFT,2.0,98.911,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,2.0,1.0,SOFT,2.0,98.92,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,2.0,1.0,SOFT,5.0,99.509,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,2.0,1.0,SOFT,2.0,98.481,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,2.0,1.0,SOFT,2.0,99.094,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,2.0,1.0,SOFT,2.0,99.059,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,2.0,1.0,SOFT,2.0,98.259,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,2.0,1.0,SOFT,2.0,97.987,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,3.0,1.0,SOFT,6.0,96.753,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,3.0,1.0,SOFT,6.0,98.062,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,3.0,1.0,SOFT,6.0,96.406,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,3.0,1.0,SOFT,6.0,97.297,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,3.0,1.0,SOFT,6.0,97.08,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,3.0,1.0,SOFT,6.0,99.046,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,3.0,1.0,SOFT,6.0,97.787,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,3.0,1.0,SOFT,6.0,98.258,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,3.0,1.0,SOFT,6.0,98.303,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,3.0,1.0,SOFT,3.0,98.431,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,3.0,1.0,SOFT,3.0,98.507,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,3.0,1.0,SOFT,3.0,98.399,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,3.0,1.0,SOFT,3.0,98.582,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,3.0,1.0,SOFT,3.0,98.707,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,3.0,1.0,SOFT,6.0,98.76,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,3.0,1.0,SOFT,3.0,98.771,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,3.0,1.0,SOFT,3.0,98.744,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,3.0,1.0,SOFT,3.0,98.837,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,3.0,1.0,SOFT,3.0,98.279,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,3.0,2.0,HARD,2.0,97.317,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,4.0,1.0,SOFT,7.0,96.647,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,4.0,1.0,SOFT,7.0,97.738,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,4.0,1.0,SOFT,7.0,97.752,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,4.0,1.0,SOFT,7.0,97.722,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,4.0,1.0,SOFT,7.0,97.264,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,4.0,1.0,SOFT,7.0,97.45,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,4.0,1.0,SOFT,7.0,97.776,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,4.0,1.0,SOFT,7.0,97.897,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,4.0,1.0,SOFT,7.0,98.287,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,4.0,1.0,SOFT,4.0,98.31,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,4.0,1.0,SOFT,4.0,98.422,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,4.0,1.0,SOFT,4.0,98.497,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,4.0,1.0,SOFT,4.0,98.428,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,4.0,1.0,SOFT,4.0,98.39,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,4.0,1.0,SOFT,7.0,98.61,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,4.0,1.0,SOFT,4.0,98.625,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,4.0,1.0,SOFT,4.0,98.503,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,4.0,1.0,SOFT,4.0,98.643,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,4.0,1.0,SOFT,4.0,98.364,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,4.0,2.0,HARD,3.0,97.349,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,5.0,1.0,SOFT,8.0,97.173,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,5.0,1.0,SOFT,8.0,98.116,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,5.0,1.0,SOFT,8.0,98.131,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,5.0,1.0,SOFT,8.0,98.044,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,5.0,1.0,SOFT,8.0,98.032,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,5.0,1.0,SOFT,8.0,97.794,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,5.0,1.0,SOFT,8.0,99.292,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,5.0,1.0,SOFT,8.0,97.859,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,5.0,1.0,SOFT,8.0,98.35,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,5.0,1.0,SOFT,5.0,98.321,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,5.0,1.0,SOFT,5.0,98.509,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,5.0,1.0,SOFT,5.0,98.576,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,5.0,1.0,SOFT,5.0,98.798,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,5.0,1.0,SOFT,5.0,98.757,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,5.0,1.0,SOFT,8.0,98.704,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,5.0,1.0,SOFT,5.0,98.64,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,5.0,1.0,SOFT,5.0,98.664,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,5.0,1.0,SOFT,5.0,100.087,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,5.0,1.0,SOFT,5.0,98.725,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,5.0,2.0,HARD,4.0,97.663,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,6.0,1.0,SOFT,9.0,97.092,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,6.0,1.0,SOFT,9.0,97.784,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,6.0,1.0,SOFT,9.0,97.782,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,6.0,1.0,SOFT,9.0,97.823,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,6.0,1.0,SOFT,9.0,97.741,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,6.0,1.0,SOFT,9.0,97.896,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,6.0,1.0,SOFT,9.0,97.955,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,6.0,1.0,SOFT,9.0,98.053,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,6.0,1.0,SOFT,9.0,98.183,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,6.0,1.0,SOFT,6.0,98.361,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,6.0,1.0,SOFT,6.0,98.575,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,6.0,1.0,SOFT,6.0,98.529,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,6.0,1.0,SOFT,6.0,98.488,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,6.0,1.0,SOFT,6.0,98.582,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,6.0,1.0,SOFT,9.0,98.689,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,6.0,1.0,SOFT,6.0,98.874,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,6.0,1.0,SOFT,6.0,99.099,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,6.0,1.0,SOFT,6.0,98.925,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,6.0,1.0,SOFT,6.0,99.206,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,6.0,2.0,HARD,5.0,97.896,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,7.0,1.0,SOFT,10.0,97.038,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,7.0,1.0,SOFT,10.0,98.082,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,7.0,1.0,SOFT,10.0,98.957,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,7.0,1.0,SOFT,10.0,97.821,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,7.0,1.0,SOFT,10.0,98.26,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,7.0,1.0,SOFT,10.0,97.86,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,7.0,1.0,SOFT,10.0,97.984,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,7.0,1.0,SOFT,10.0,98.008,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,7.0,1.0,SOFT,10.0,97.839,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,7.0,1.0,SOFT,7.0,98.364,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,7.0,1.0,SOFT,7.0,98.971,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,7.0,1.0,SOFT,7.0,100.058,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,7.0,1.0,SOFT,7.0,99.517,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,7.0,1.0,SOFT,7.0,99.464,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,7.0,1.0,SOFT,10.0,99.193,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,7.0,1.0,SOFT,7.0,99.152,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,7.0,1.0,SOFT,7.0,99.078,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,7.0,1.0,SOFT,7.0,98.769,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,7.0,1.0,SOFT,7.0,98.654,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,7.0,2.0,HARD,6.0,97.682,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,8.0,1.0,SOFT,11.0,97.024,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,8.0,1.0,SOFT,11.0,97.862,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,8.0,1.0,SOFT,11.0,97.838,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,8.0,1.0,SOFT,11.0,98.136,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,8.0,1.0,SOFT,11.0,98.183,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,8.0,1.0,SOFT,11.0,98.134,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,8.0,1.0,SOFT,11.0,97.956,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,8.0,1.0,SOFT,11.0,98.103,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,8.0,1.0,SOFT,11.0,98.221,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,8.0,1.0,SOFT,8.0,98.513,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,8.0,1.0,SOFT,8.0,98.66,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,8.0,1.0,SOFT,8.0,99.172,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,8.0,1.0,SOFT,8.0,99.646,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,8.0,1.0,SOFT,8.0,99.58,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,8.0,1.0,SOFT,11.0,99.529,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,8.0,1.0,SOFT,8.0,99.422,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,8.0,1.0,SOFT,8.0,99.287,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,STR,Aston Martin,8.0,1.0,SOFT,8.0,98.857,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,8.0,1.0,SOFT,8.0,98.968,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,8.0,2.0,HARD,7.0,97.82,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,9.0,1.0,SOFT,12.0,97.229,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,9.0,1.0,SOFT,12.0,97.73,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,9.0,1.0,SOFT,12.0,97.596,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,9.0,1.0,SOFT,12.0,97.844,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,9.0,1.0,SOFT,12.0,98.03,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,9.0,1.0,SOFT,12.0,98.064,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,9.0,1.0,SOFT,12.0,98.096,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,9.0,1.0,SOFT,12.0,98.896,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,9.0,1.0,SOFT,12.0,98.645,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,TSU,RB,9.0,1.0,SOFT,9.0,98.554,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALB,Williams,9.0,1.0,SOFT,9.0,98.652,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,9.0,1.0,SOFT,9.0,98.861,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAR,Williams,9.0,1.0,SOFT,9.0,99.366,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RIC,RB,9.0,1.0,SOFT,12.0,99.338,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,OCO,Alpine,9.0,1.0,SOFT,9.0,99.312,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,GAS,Alpine,9.0,1.0,SOFT,9.0,99.452,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,BOT,Kick Sauber,9.0,1.0,SOFT,9.0,99.425,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,9.0,2.0,HARD,8.0,97.883,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,VER,Red Bull Racing,10.0,1.0,SOFT,13.0,96.96,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,RUS,Mercedes,10.0,1.0,SOFT,13.0,97.782,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PER,Red Bull Racing,10.0,1.0,SOFT,13.0,97.63,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,LEC,Ferrari,10.0,1.0,SOFT,13.0,97.884,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,SAI,Ferrari,10.0,1.0,SOFT,13.0,97.608,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,NOR,McLaren,10.0,1.0,SOFT,13.0,97.936,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,PIA,McLaren,10.0,1.0,SOFT,13.0,98.073,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,ALO,Aston Martin,10.0,1.0,SOFT,13.0,99.325,False,False,5.412
2024_01_Bahrain_Grand_Prix,2024,1,Bahrain Grand Prix,HAM,Mercedes,10.0,1.0,SOFT,13.0,98.037,False,False,5.412
