race_id,driver,stint,compound,track,start_lap,end_lap,stint_length,avg_lap_time
2024_11_Austrian_Grand_Prix,NOR,1.0,MEDIUM,Austrian Grand Prix,1.0,23.0,23,71.18960869565217
2024_11_Austrian_Grand_Prix,NOR,2.0,HARD,Austrian Grand Prix,24.0,51.0,28,70.90842857142857
2024_11_Austrian_Grand_Prix,NOR,3.0,MEDIUM,Austrian Grand Prix,52.0,64.0,13,74.4813076923077
2024_11_Austrian_Grand_Prix,OCO,1.0,MEDIUM,Austrian Grand Prix,1.0,19.0,19,72.26663157894737
2024_11_Austrian_Grand_Prix,OCO,2.0,HARD,Austrian Grand Prix,20.0,43.0,24,72.54537499999999
2024_11_Austrian_Grand_Prix,OCO,3.0,MEDIUM,Austrian Grand Prix,44.0,71.0,28,72.03457142857143
2024_11_Austrian_Grand_Prix,PER,1.0,MEDIUM,Austrian Grand Prix,1.0,21.0,21,71.97061904761905
2024_11_Austrian_Grand_Prix,PER,2.0,HARD,Austrian Grand Prix,22.0,51.0,30,71.7933
2024_11_Austrian_Grand_Prix,PER,3.0,MEDIUM,Austrian Grand Prix,52.0,71.0,20,72.6144
2024_11_Austrian_Grand_Prix,PIA,1.0,MEDIUM,Austrian Grand Prix,1.0,25.0,25,71.63556
2024_11_Austrian_Grand_Prix,PIA,2.0,HARD,Austrian Grand Prix,26.0,51.0,26,71.20303846153845
2024_11_Austrian_Grand_Prix,PIA,3.0,MEDIUM,Austrian Grand Prix,52.0,71.0,20,71.1268
2024_11_Austrian_Grand_Prix,RIC,1.0,MEDIUM,Austrian Grand Prix,1.0,10.0,10,72.53049999999999
2024_11_Austrian_Grand_Prix,RIC,2.0,HARD,Austrian Grand Prix,11.0,37.0,27,72.41744444444444
2024_11_Austrian_Grand_Prix,RIC,3.0,HARD,Austrian Grand Prix,38.0,71.0,34,71.86444117647059
2024_11_Austrian_Grand_Prix,RUS,1.0,MEDIUM,Austrian Grand Prix,1.0,22.0,22,71.40668181818182
2024_11_Austrian_Grand_Prix,RUS,2.0,MEDIUM,Austrian Grand Prix,23.0,46.0,24,71.33041666666666
2024_11_Austrian_Grand_Prix,RUS,3.0,HARD,Austrian Grand Prix,47.0,71.0,25,71.19684000000001
2024_11_Austrian_Grand_Prix,SAI,1.0,MEDIUM,Austrian Grand Prix,1.0,22.0,22,71.52918181818183
2024_11_Austrian_Grand_Prix,SAI,2.0,HARD,Austrian Grand Prix,23.0,47.0,25,71.32184000000001
2024_11_Austrian_Grand_Prix,SAI,3.0,MEDIUM,Austrian Grand Prix,48.0,71.0,24,71.27679166666667
2024_11_Austrian_Grand_Prix,SAR,1.0,MEDIUM,Austrian Grand Prix,1.0,1.0,1,84.605
2024_11_Austrian_Grand_Prix,SAR,2.0,MEDIUM,Austrian Grand Prix,2.0,20.0,19,74.12757894736842
2024_11_Austrian_Grand_Prix,SAR,3.0,HARD,Austrian Grand Prix,21.0,49.0,29,72.8434827586207
2024_11_Austrian_Grand_Prix,SAR,4.0,MEDIUM,Austrian Grand Prix,50.0,69.0,20,73.18084999999999
2024_11_Austrian_Grand_Prix,STR,1.0,MEDIUM,Austrian Grand Prix,1.0,20.0,20,72.66475
2024_11_Austrian_Grand_Prix,STR,2.0,MEDIUM,Austrian Grand Prix,21.0,43.0,23,72.43621739130434
2024_11_Austrian_Grand_Prix,STR,3.0,HARD,Austrian Grand Prix,44.0,70.0,27,72.3594074074074
2024_11_Austrian_Grand_Prix,TSU,1.0,MEDIUM,Austrian Grand Prix,1.0,21.0,21,72.52719047619047
2024_11_Austrian_Grand_Prix,TSU,2.0,HARD,Austrian Grand Prix,22.0,44.0,23,72.40586956521739
2024_11_Austrian_Grand_Prix,TSU,3.0,HARD,Austrian Grand Prix,45.0,70.0,26,72.59757692307693
2024_11_Austrian_Grand_Prix,VER,1.0,MEDIUM,Austrian Grand Prix,1.0,23.0,23,70.93021739130435
2024_11_Austrian_Grand_Prix,VER,2.0,HARD,Austrian Grand Prix,24.0,51.0,28,70.84957142857142
2024_11_Austrian_Grand_Prix,VER,3.0,MEDIUM,Austrian Grand Prix,52.0,64.0,13,73.31776923076923
2024_11_Austrian_Grand_Prix,VER,4.0,SOFT,Austrian Grand Prix,65.0,71.0,7,74.53385714285714
2024_11_Austrian_Grand_Prix,ZHO,1.0,HARD,Austrian Grand Prix,1.0,28.0,28,73.23135714285715
2024_11_Austrian_Grand_Prix,ZHO,2.0,MEDIUM,Austrian Grand Prix,29.0,51.0,23,72.77308695652174
2024_11_Austrian_Grand_Prix,ZHO,3.0,HARD,Austrian Grand Prix,52.0,70.0,19,72.81163157894737
2024_12_British_Grand_Prix,ALB,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,95.0794074074074
2024_12_British_Grand_Prix,ALB,2.0,INTERMEDIATE,British Grand Prix,28.0,38.0,11,105.21981818181817
2024_12_British_Grand_Prix,ALB,3.0,MEDIUM,British Grand Prix,39.0,52.0,14,92.206
2024_12_British_Grand_Prix,ALO,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,95.00651851851852
2024_12_British_Grand_Prix,ALO,2.0,INTERMEDIATE,British Grand Prix,28.0,38.0,11,104.67218181818181
2024_12_British_Grand_Prix,ALO,3.0,MEDIUM,British Grand Prix,39.0,52.0,14,92.43328571428572
2024_12_British_Grand_Prix,BOT,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,95.98665384615386
2024_12_British_Grand_Prix,BOT,2.0,INTERMEDIATE,British Grand Prix,27.0,37.0,11,105.78127272727274
2024_12_British_Grand_Prix,BOT,3.0,SOFT,British Grand Prix,38.0,51.0,14,94.97378571428571
2024_12_British_Grand_Prix,HAM,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,93.72625925925925
2024_12_British_Grand_Prix,HAM,2.0,INTERMEDIATE,British Grand Prix,28.0,38.0,11,102.91672727272727
2024_12_British_Grand_Prix,HAM,3.0,SOFT,British Grand Prix,39.0,52.0,14,91.74042857142857
2024_12_British_Grand_Prix,HUL,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,94.34523076923077
2024_12_British_Grand_Prix,HUL,2.0,INTERMEDIATE,British Grand Prix,27.0,39.0,13,103.7903076923077
2024_12_British_Grand_Prix,HUL,3.0,SOFT,British Grand Prix,40.0,52.0,13,92.34853846153845
2024_12_British_Grand_Prix,LEC,1.0,MEDIUM,British Grand Prix,1.0,19.0,19,93.95473684210526
2024_12_British_Grand_Prix,LEC,2.0,INTERMEDIATE,British Grand Prix,20.0,27.0,8,108.33250000000001
2024_12_British_Grand_Prix,LEC,3.0,INTERMEDIATE,British Grand Prix,28.0,37.0,10,104.24680000000001
2024_12_British_Grand_Prix,LEC,4.0,SOFT,British Grand Prix,38.0,51.0,14,92.376
2024_12_British_Grand_Prix,MAG,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,95.305
2024_12_British_Grand_Prix,MAG,2.0,INTERMEDIATE,British Grand Prix,28.0,37.0,10,106.20250000000001
2024_12_British_Grand_Prix,MAG,3.0,SOFT,British Grand Prix,38.0,52.0,15,93.46346666666666
2024_12_British_Grand_Prix,NOR,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,93.6061111111111
2024_12_British_Grand_Prix,NOR,2.0,INTERMEDIATE,British Grand Prix,28.0,39.0,12,102.57650000000001
2024_12_British_Grand_Prix,NOR,3.0,SOFT,British Grand Prix,40.0,52.0,13,92.02484615384616
2024_12_British_Grand_Prix,OCO,1.0,SOFT,British Grand Prix,1.0,19.0,19,95.54226315789474
2024_12_British_Grand_Prix,OCO,2.0,INTERMEDIATE,British Grand Prix,20.0,21.0,2,110.38050000000001
2024_12_British_Grand_Prix,OCO,3.0,MEDIUM,British Grand Prix,22.0,26.0,5,106.9686
2024_12_British_Grand_Prix,OCO,4.0,INTERMEDIATE,British Grand Prix,27.0,38.0,12,104.62733333333334
2024_12_British_Grand_Prix,OCO,5.0,MEDIUM,British Grand Prix,39.0,50.0,12,94.27550000000001
2024_12_British_Grand_Prix,PER,1.0,HARD,British Grand Prix,1.0,19.0,19,94.37757894736842
2024_12_British_Grand_Prix,PER,2.0,INTERMEDIATE,British Grand Prix,20.0,28.0,9,108.20566666666667
2024_12_British_Grand_Prix,PER,3.0,INTERMEDIATE,British Grand Prix,29.0,37.0,9,105.09766666666667
2024_12_British_Grand_Prix,PER,4.0,MEDIUM,British Grand Prix,38.0,47.0,10,93.9586
2024_12_British_Grand_Prix,PER,5.0,SOFT,British Grand Prix,48.0,50.0,3,104.19133333333333
2024_12_British_Grand_Prix,PIA,1.0,MEDIUM,British Grand Prix,1.0,28.0,28,94.4959642857143
2024_12_British_Grand_Prix,PIA,2.0,INTERMEDIATE,British Grand Prix,29.0,38.0,10,103.68230000000001
2024_12_British_Grand_Prix,PIA,3.0,MEDIUM,British Grand Prix,39.0,52.0,14,91.19842857142858
2024_12_British_Grand_Prix,RIC,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,95.28973076923077
2024_12_British_Grand_Prix,RIC,2.0,INTERMEDIATE,British Grand Prix,27.0,37.0,11,105.51809090909092
2024_12_British_Grand_Prix,RIC,3.0,SOFT,British Grand Prix,38.0,51.0,14,94.19742857142856
2024_12_British_Grand_Prix,RUS,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,93.86981481481482
2024_12_British_Grand_Prix,RUS,2.0,INTERMEDIATE,British Grand Prix,28.0,33.0,6,106.19866666666667
2024_12_British_Grand_Prix,SAI,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,93.6953076923077
2024_12_British_Grand_Prix,SAI,2.0,INTERMEDIATE,British Grand Prix,27.0,39.0,13,103.36392307692307
2024_12_British_Grand_Prix,SAI,3.0,HARD,British Grand Prix,40.0,50.0,11,92.15718181818183
2024_12_British_Grand_Prix,SAI,4.0,SOFT,British Grand Prix,51.0,52.0,2,100.4195
2024_12_British_Grand_Prix,SAR,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,95.38537037037038
2024_12_British_Grand_Prix,SAR,2.0,INTERMEDIATE,British Grand Prix,28.0,38.0,11,105.6299090909091
2024_12_British_Grand_Prix,SAR,3.0,SOFT,British Grand Prix,39.0,52.0,14,92.76321428571428
2024_12_British_Grand_Prix,STR,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,94.42580769230769
2024_12_British_Grand_Prix,STR,2.0,INTERMEDIATE,British Grand Prix,27.0,39.0,13,103.99061538461538
2024_12_British_Grand_Prix,STR,3.0,MEDIUM,British Grand Prix,40.0,52.0,13,92.05223076923077
2024_12_British_Grand_Prix,TSU,1.0,MEDIUM,British Grand Prix,1.0,27.0,27,95.053
2024_12_British_Grand_Prix,TSU,2.0,INTERMEDIATE,British Grand Prix,28.0,38.0,11,105.0139090909091
2024_12_British_Grand_Prix,TSU,3.0,SOFT,British Grand Prix,39.0,52.0,14,93.19842857142858
2024_12_British_Grand_Prix,VER,1.0,MEDIUM,British Grand Prix,1.0,26.0,26,93.64507692307691
2024_12_British_Grand_Prix,VER,2.0,INTERMEDIATE,British Grand Prix,27.0,38.0,12,102.78425
2024_12_British_Grand_Prix,VER,3.0,HARD,British Grand Prix,39.0,52.0,14,91.45292857142856
2024_12_British_Grand_Prix,ZHO,1.0,SOFT,British Grand Prix,1.0,12.0,12,95.06591666666667
2024_12_British_Grand_Prix,ZHO,2.0,MEDIUM,British Grand Prix,13.0,19.0,7,99.89085714285714
2024_12_British_Grand_Prix,ZHO,3.0,INTERMEDIATE,British Grand Prix,20.0,26.0,7,110.43842857142856
2024_12_British_Grand_Prix,ZHO,4.0,INTERMEDIATE,British Grand Prix,27.0,37.0,11,105.57254545454545
2024_12_British_Grand_Prix,ZHO,5.0,SOFT,British Grand Prix,38.0,50.0,13,94.39546153846155
2024_13_Hungarian_Grand_Prix,ALB,1.0,SOFT,Hungarian Grand Prix,1.0,6.0,6,87.73899999999999
2024_13_Hungarian_Grand_Prix,ALB,2.0,HARD,Hungarian Grand Prix,7.0,29.0,23,86.24591304347825
2024_13_Hungarian_Grand_Prix,ALB,3.0,HARD,Hungarian Grand Prix,30.0,69.0,40,85.2167
2024_13_Hungarian_Grand_Prix,ALO,1.0,SOFT,Hungarian Grand Prix,1.0,7.0,7,86.98157142857143
2024_13_Hungarian_Grand_Prix,ALO,2.0,MEDIUM,Hungarian Grand Prix,8.0,37.0,30,85.71526666666666
2024_13_Hungarian_Grand_Prix,ALO,3.0,HARD,Hungarian Grand Prix,38.0,70.0,33,84.36727272727272
2024_13_Hungarian_Grand_Prix,BOT,1.0,MEDIUM,Hungarian Grand Prix,1.0,16.0,16,86.33737500000001
2024_13_Hungarian_Grand_Prix,BOT,2.0,HARD,Hungarian Grand Prix,17.0,45.0,29,86.12755172413793
2024_13_Hungarian_Grand_Prix,BOT,3.0,HARD,Hungarian Grand Prix,46.0,69.0,24,85.34587499999999
2024_13_Hungarian_Grand_Prix,GAS,1.0,HARD,Hungarian Grand Prix,1.0,28.0,28,86.43439285714285
2024_13_Hungarian_Grand_Prix,GAS,2.0,MEDIUM,Hungarian Grand Prix,29.0,33.0,5,87.8184
2024_13_Hungarian_Grand_Prix,HAM,1.0,MEDIUM,Hungarian Grand Prix,1.0,16.0,16,84.9768125
2024_13_Hungarian_Grand_Prix,HAM,2.0,HARD,Hungarian Grand Prix,17.0,40.0,24,84.669125
2024_13_Hungarian_Grand_Prix,HAM,3.0,HARD,Hungarian Grand Prix,41.0,70.0,30,83.50603333333333
2024_13_Hungarian_Grand_Prix,HUL,1.0,MEDIUM,Hungarian Grand Prix,1.0,2.0,2,92.37100000000001
2024_13_Hungarian_Grand_Prix,HUL,2.0,HARD,Hungarian Grand Prix,3.0,29.0,27,86.0742962962963
2024_13_Hungarian_Grand_Prix,HUL,3.0,HARD,Hungarian Grand Prix,30.0,69.0,40,85.16062500000001
2024_13_Hungarian_Grand_Prix,LEC,1.0,MEDIUM,Hungarian Grand Prix,1.0,23.0,23,84.95278260869566
2024_13_Hungarian_Grand_Prix,LEC,2.0,HARD,Hungarian Grand Prix,24.0,40.0,17,84.65029411764706
2024_13_Hungarian_Grand_Prix,LEC,3.0,MEDIUM,Hungarian Grand Prix,41.0,70.0,30,83.62353333333334
2024_13_Hungarian_Grand_Prix,MAG,1.0,SOFT,Hungarian Grand Prix,1.0,6.0,6,87.87383333333334
2024_13_Hungarian_Grand_Prix,MAG,2.0,HARD,Hungarian Grand Prix,7.0,34.0,28,86.19032142857144
2024_13_Hungarian_Grand_Prix,MAG,3.0,HARD,Hungarian Grand Prix,35.0,69.0,35,85.33482857142857
2024_13_Hungarian_Grand_Prix,NOR,1.0,MEDIUM,Hungarian Grand Prix,1.0,17.0,17,84.615
2024_13_Hungarian_Grand_Prix,NOR,2.0,HARD,Hungarian Grand Prix,18.0,45.0,28,84.42049999999999
2024_13_Hungarian_Grand_Prix,NOR,3.0,MEDIUM,Hungarian Grand Prix,46.0,70.0,25,83.27604
2024_13_Hungarian_Grand_Prix,OCO,1.0,MEDIUM,Hungarian Grand Prix,1.0,6.0,6,88.42516666666667
2024_13_Hungarian_Grand_Prix,OCO,2.0,HARD,Hungarian Grand Prix,7.0,30.0,24,86.28037499999999
2024_13_Hungarian_Grand_Prix,OCO,3.0,HARD,Hungarian Grand Prix,31.0,64.0,34,85.55714705882352
2024_13_Hungarian_Grand_Prix,OCO,4.0,SOFT,Hungarian Grand Prix,65.0,69.0,5,86.539
2024_13_Hungarian_Grand_Prix,PER,1.0,HARD,Hungarian Grand Prix,1.0,28.0,28,85.97639285714286
2024_13_Hungarian_Grand_Prix,PER,2.0,MEDIUM,Hungarian Grand Prix,29.0,47.0,19,84.31363157894737
2024_13_Hungarian_Grand_Prix,PER,3.0,MEDIUM,Hungarian Grand Prix,48.0,70.0,23,83.15143478260869
2024_13_Hungarian_Grand_Prix,PIA,1.0,MEDIUM,Hungarian Grand Prix,1.0,18.0,18,84.40066666666667
2024_13_Hungarian_Grand_Prix,PIA,2.0,HARD,Hungarian Grand Prix,19.0,47.0,29,84.4553448275862
2024_13_Hungarian_Grand_Prix,PIA,3.0,MEDIUM,Hungarian Grand Prix,48.0,70.0,23,83.19878260869565
2024_13_Hungarian_Grand_Prix,RIC,1.0,MEDIUM,Hungarian Grand Prix,1.0,7.0,7,87.38728571428571
2024_13_Hungarian_Grand_Prix,RIC,2.0,HARD,Hungarian Grand Prix,8.0,28.0,21,86.4237619047619
2024_13_Hungarian_Grand_Prix,RIC,3.0,HARD,Hungarian Grand Prix,29.0,69.0,41,84.71470731707316
2024_13_Hungarian_Grand_Prix,RUS,1.0,HARD,Hungarian Grand Prix,1.0,33.0,33,85.85354545454545
2024_13_Hungarian_Grand_Prix,RUS,2.0,MEDIUM,Hungarian Grand Prix,34.0,53.0,20,83.7633
2024_13_Hungarian_Grand_Prix,RUS,3.0,HARD,Hungarian Grand Prix,54.0,70.0,17,83.28964705882353
2024_13_Hungarian_Grand_Prix,SAI,1.0,MEDIUM,Hungarian Grand Prix,1.0,21.0,21,85.25261904761905
2024_13_Hungarian_Grand_Prix,SAI,2.0,HARD,Hungarian Grand Prix,22.0,47.0,26,84.49923076923076
2024_13_Hungarian_Grand_Prix,SAI,3.0,MEDIUM,Hungarian Grand Prix,48.0,70.0,23,83.38160869565218
2024_13_Hungarian_Grand_Prix,SAR,1.0,MEDIUM,Hungarian Grand Prix,1.0,8.0,8,87.71825
2024_13_Hungarian_Grand_Prix,SAR,2.0,HARD,Hungarian Grand Prix,9.0,33.0,25,86.25796
2024_13_Hungarian_Grand_Prix,SAR,3.0,HARD,Hungarian Grand Prix,34.0,63.0,30,85.59646666666667
2024_13_Hungarian_Grand_Prix,SAR,4.0,SOFT,Hungarian Grand Prix,64.0,69.0,6,84.74849999999999
2024_13_Hungarian_Grand_Prix,STR,1.0,SOFT,Hungarian Grand Prix,1.0,14.0,14,86.09171428571429
2024_13_Hungarian_Grand_Prix,STR,2.0,MEDIUM,Hungarian Grand Prix,15.0,45.0,31,85.66303225806452
2024_13_Hungarian_Grand_Prix,STR,3.0,HARD,Hungarian Grand Prix,46.0,70.0,25,83.96508
2024_13_Hungarian_Grand_Prix,TSU,1.0,MEDIUM,Hungarian Grand Prix,1.0,29.0,29,85.90372413793104
2024_13_Hungarian_Grand_Prix,TSU,2.0,HARD,Hungarian Grand Prix,30.0,70.0,41,84.58634146341463
2024_13_Hungarian_Grand_Prix,VER,1.0,MEDIUM,Hungarian Grand Prix,1.0,21.0,21,84.83052380952381
2024_13_Hungarian_Grand_Prix,VER,2.0,HARD,Hungarian Grand Prix,22.0,49.0,28,84.45275000000001
2024_13_Hungarian_Grand_Prix,VER,3.0,MEDIUM,Hungarian Grand Prix,50.0,70.0,21,83.67714285714285
2024_13_Hungarian_Grand_Prix,ZHO,1.0,MEDIUM,Hungarian Grand Prix,1.0,7.0,7,88.35914285714286
2024_13_Hungarian_Grand_Prix,ZHO,2.0,HARD,Hungarian Grand Prix,8.0,36.0,29,86.48927586206896
2024_13_Hungarian_Grand_Prix,ZHO,3.0,HARD,Hungarian Grand Prix,37.0,69.0,33,85.42072727272728
2024_14_Belgian_Grand_Prix,ALB,1.0,MEDIUM,Belgian Grand Prix,1.0,8.0,8,112.141875
2024_14_Belgian_Grand_Prix,ALB,2.0,MEDIUM,Belgian Grand Prix,9.0,23.0,15,111.21853333333334
2024_14_Belgian_Grand_Prix,ALB,3.0,HARD,Belgian Grand Prix,24.0,44.0,21,109.29895238095237
2024_14_Belgian_Grand_Prix,ALO,1.0,MEDIUM,Belgian Grand Prix,1.0,13.0,13,111.53361538461537
2024_14_Belgian_Grand_Prix,ALO,2.0,MEDIUM,Belgian Grand Prix,14.0,44.0,31,109.58277419354837
2024_14_Belgian_Grand_Prix,BOT,1.0,MEDIUM,Belgian Grand Prix,1.0,11.0,11,112.13436363636364
2024_14_Belgian_Grand_Prix,BOT,2.0,HARD,Belgian Grand Prix,12.0,35.0,24,110.36970833333334
2024_14_Belgian_Grand_Prix,BOT,3.0,MEDIUM,Belgian Grand Prix,36.0,44.0,9,109.48077777777777
2024_14_Belgian_Grand_Prix,GAS,1.0,MEDIUM,Belgian Grand Prix,1.0,9.0,9,112.34633333333333
2024_14_Belgian_Grand_Prix,GAS,2.0,HARD,Belgian Grand Prix,10.0,28.0,19,110.84831578947369
2024_14_Belgian_Grand_Prix,GAS,3.0,HARD,Belgian Grand Prix,29.0,44.0,16,109.010625
2024_14_Belgian_Grand_Prix,HAM,1.0,MEDIUM,Belgian Grand Prix,1.0,11.0,11,110.29527272727273
2024_14_Belgian_Grand_Prix,HAM,2.0,HARD,Belgian Grand Prix,12.0,26.0,15,109.49393333333333
2024_14_Belgian_Grand_Prix,HAM,3.0,HARD,Belgian Grand Prix,27.0,44.0,18,107.88383333333334
2024_14_Belgian_Grand_Prix,HUL,1.0,MEDIUM,Belgian Grand Prix,1.0,7.0,7,113.09557142857143
2024_14_Belgian_Grand_Prix,HUL,2.0,HARD,Belgian Grand Prix,8.0,20.0,13,111.68900000000001
2024_14_Belgian_Grand_Prix,HUL,3.0,MEDIUM,Belgian Grand Prix,21.0,44.0,24,110.09362499999999
2024_14_Belgian_Grand_Prix,LEC,1.0,MEDIUM,Belgian Grand Prix,1.0,12.0,12,110.42358333333334
2024_14_Belgian_Grand_Prix,LEC,2.0,HARD,Belgian Grand Prix,13.0,25.0,13,109.65084615384616
2024_14_Belgian_Grand_Prix,LEC,3.0,HARD,Belgian Grand Prix,26.0,44.0,19,108.16026315789475
2024_14_Belgian_Grand_Prix,MAG,1.0,MEDIUM,Belgian Grand Prix,1.0,17.0,17,112.00523529411764
2024_14_Belgian_Grand_Prix,MAG,2.0,HARD,Belgian Grand Prix,18.0,44.0,27,109.61414814814815
2024_14_Belgian_Grand_Prix,NOR,1.0,MEDIUM,Belgian Grand Prix,1.0,15.0,15,110.7282
2024_14_Belgian_Grand_Prix,NOR,2.0,HARD,Belgian Grand Prix,16.0,29.0,14,109.24785714285714
2024_14_Belgian_Grand_Prix,NOR,3.0,HARD,Belgian Grand Prix,30.0,44.0,15,107.76646666666667
2024_14_Belgian_Grand_Prix,OCO,1.0,MEDIUM,Belgian Grand Prix,1.0,12.0,12,111.887
2024_14_Belgian_Grand_Prix,OCO,2.0,HARD,Belgian Grand Prix,13.0,30.0,18,110.18444444444444
2024_14_Belgian_Grand_Prix,OCO,3.0,HARD,Belgian Grand Prix,31.0,44.0,14,108.83057142857142
2024_14_Belgian_Grand_Prix,PER,1.0,MEDIUM,Belgian Grand Prix,1.0,11.0,11,110.74663636363636
2024_14_Belgian_Grand_Prix,PER,2.0,MEDIUM,Belgian Grand Prix,12.0,21.0,10,110.77650000000001
2024_14_Belgian_Grand_Prix,PER,3.0,HARD,Belgian Grand Prix,22.0,42.0,21,108.85871428571429
2024_14_Belgian_Grand_Prix,PER,4.0,SOFT,Belgian Grand Prix,43.0,44.0,2,114.112
2024_14_Belgian_Grand_Prix,PIA,1.0,MEDIUM,Belgian Grand Prix,1.0,11.0,11,110.83336363636363
2024_14_Belgian_Grand_Prix,PIA,2.0,HARD,Belgian Grand Prix,12.0,30.0,19,108.99784210526315
2024_14_Belgian_Grand_Prix,PIA,3.0,HARD,Belgian Grand Prix,31.0,44.0,14,107.7205
2024_14_Belgian_Grand_Prix,RIC,1.0,SOFT,Belgian Grand Prix,1.0,8.0,8,112.61075
2024_14_Belgian_Grand_Prix,RIC,2.0,MEDIUM,Belgian Grand Prix,9.0,21.0,13,111.1973076923077
2024_14_Belgian_Grand_Prix,RIC,3.0,SOFT,Belgian Grand Prix,22.0,44.0,23,108.9354347826087
2024_14_Belgian_Grand_Prix,RUS,1.0,MEDIUM,Belgian Grand Prix,1.0,10.0,10,111.0521
2024_14_Belgian_Grand_Prix,RUS,2.0,HARD,Belgian Grand Prix,11.0,44.0,34,108.4270294117647
2024_14_Belgian_Grand_Prix,SAI,1.0,HARD,Belgian Grand Prix,1.0,20.0,20,110.23795
2024_14_Belgian_Grand_Prix,SAI,2.0,MEDIUM,Belgian Grand Prix,21.0,28.0,8,110.463375
2024_14_Belgian_Grand_Prix,SAI,3.0,HARD,Belgian Grand Prix,29.0,44.0,16,108.0230625
2024_14_Belgian_Grand_Prix,SAR,1.0,MEDIUM,Belgian Grand Prix,1.0,8.0,8,113.288875
2024_14_Belgian_Grand_Prix,SAR,2.0,MEDIUM,Belgian Grand Prix,9.0,24.0,16,111.952375
2024_14_Belgian_Grand_Prix,SAR,3.0,HARD,Belgian Grand Prix,25.0,44.0,20,109.27739999999999
2024_14_Belgian_Grand_Prix,STR,1.0,MEDIUM,Belgian Grand Prix,1.0,12.0,12,112.19175
2024_14_Belgian_Grand_Prix,STR,2.0,MEDIUM,Belgian Grand Prix,13.0,44.0,32,109.8046875
2024_14_Belgian_Grand_Prix,TSU,1.0,MEDIUM,Belgian Grand Prix,1.0,15.0,15,112.46046666666666
2024_14_Belgian_Grand_Prix,TSU,2.0,SOFT,Belgian Grand Prix,16.0,44.0,29,109.89206896551724
2024_14_Belgian_Grand_Prix,VER,1.0,MEDIUM,Belgian Grand Prix,1.0,10.0,10,111.29220000000001
2024_14_Belgian_Grand_Prix,VER,2.0,HARD,Belgian Grand Prix,11.0,28.0,18,109.39527777777778
2024_14_Belgian_Grand_Prix,VER,3.0,MEDIUM,Belgian Grand Prix,29.0,44.0,16,107.7643125
2024_14_Belgian_Grand_Prix,ZHO,1.0,HARD,Belgian Grand Prix,1.0,5.0,4,119.80725000000001
2024_15_Dutch_Grand_Prix,ALB,1.0,MEDIUM,Dutch Grand Prix,1.0,12.0,12,78.8455
2024_15_Dutch_Grand_Prix,ALB,2.0,HARD,Dutch Grand Prix,13.0,54.0,42,77.24371428571428
2024_15_Dutch_Grand_Prix,ALB,3.0,MEDIUM,Dutch Grand Prix,55.0,71.0,17,76.22635294117647
2024_15_Dutch_Grand_Prix,ALO,1.0,MEDIUM,Dutch Grand Prix,1.0,31.0,31,77.71709677419355
2024_15_Dutch_Grand_Prix,ALO,2.0,HARD,Dutch Grand Prix,32.0,71.0,40,76.24555000000001
2024_15_Dutch_Grand_Prix,BOT,1.0,SOFT,Dutch Grand Prix,1.0,15.0,15,78.659
2024_15_Dutch_Grand_Prix,BOT,2.0,HARD,Dutch Grand Prix,16.0,43.0,28,77.93271428571428
2024_15_Dutch_Grand_Prix,BOT,3.0,MEDIUM,Dutch Grand Prix,44.0,70.0,27,77.28762962962963
2024_15_Dutch_Grand_Prix,GAS,1.0,MEDIUM,Dutch Grand Prix,1.0,32.0,32,77.53753125
2024_15_Dutch_Grand_Prix,GAS,2.0,HARD,Dutch Grand Prix,33.0,71.0,39,76.22876923076923
2024_15_Dutch_Grand_Prix,HAM,1.0,SOFT,Dutch Grand Prix,1.0,23.0,23,77.65034782608696
2024_15_Dutch_Grand_Prix,HAM,2.0,HARD,Dutch Grand Prix,24.0,48.0,25,76.16708
2024_15_Dutch_Grand_Prix,HAM,3.0,SOFT,Dutch Grand Prix,49.0,72.0,24,75.207625
2024_15_Dutch_Grand_Prix,HUL,1.0,MEDIUM,Dutch Grand Prix,1.0,14.0,14,78.27671428571429
2024_15_Dutch_Grand_Prix,HUL,2.0,HARD,Dutch Grand Prix,15.0,71.0,57,76.64664912280702
2024_15_Dutch_Grand_Prix,LEC,1.0,MEDIUM,Dutch Grand Prix,1.0,24.0,24,76.94975000000001
2024_15_Dutch_Grand_Prix,LEC,2.0,HARD,Dutch Grand Prix,25.0,72.0,48,75.50341666666667
2024_15_Dutch_Grand_Prix,MAG,1.0,HARD,Dutch Grand Prix,1.0,40.0,40,78.010775
2024_15_Dutch_Grand_Prix,MAG,2.0,MEDIUM,Dutch Grand Prix,41.0,71.0,31,77.12241935483871
